"day","n","group","any","rand"
64,0,2,0,2058
64,0,2,0,4073
64,0,2,0,2489
64,1,2,1,9163
64,0,2,0,9064
64,3,2,1,2281
64,11,2,1,8509
64,0,2,0,2077
64,0,2,0,7725
64,0,2,0,8929
64,0,2,0,4123
65,0,2,0,1899
65,0,2,0,3244
65,0,2,0,9129
65,1,2,1,7209
65,0,2,0,6965
65,0,2,0,9936
65,0,2,0,7578
65,0,2,0,6248
65,0,2,0,1860
65,0,2,0,3496
65,0,2,0,1830
65,0,2,0,9551
65,28,2,1,7772
65,7,2,1,5630
65,0,2,0,4991
65,0,2,0,5390
65,0,2,0,2058
65,0,2,0,4073
65,0,2,0,2489
65,2,2,1,9163
65,27,2,1,9064
65,12,2,1,2281
65,1,2,1,8509
65,0,2,0,2077
65,0,2,0,7725
65,0,2,0,8929
65,10,2,1,4123
66,0,2,0,1899
66,0,2,0,3244
66,0,2,0,9129
66,0,2,0,7209
66,0,2,0,6965
66,0,2,0,9936
66,0,2,0,7578
66,0,2,0,6248
66,2,2,1,1860
66,0,2,0,3496
66,0,2,0,1830
66,0,2,0,9551
66,3,2,1,7772
66,0,2,0,5630
66,0,2,0,4991
66,0,2,0,5390
66,0,2,0,2058
66,0,2,0,4073
66,0,2,0,2489
66,1,2,1,9163
66,0,2,0,9064
66,2,2,1,2281
66,0,2,0,8509
66,0,2,0,2077
66,0,2,0,7725
66,0,2,0,8929
66,3,2,1,4123
67,0,2,0,1899
67,0,2,0,3244
67,0,2,0,9129
67,3,2,1,7209
67,0,2,0,6965
67,0,2,0,9936
67,0,2,0,7578
67,0,2,0,6248
67,0,2,0,1860
67,0,2,0,3496
67,0,2,0,1830
67,0,2,0,9551
67,2,2,1,7772
67,0,2,0,5630
67,0,2,0,4991
67,0,2,0,5390
67,0,2,0,2058
67,0,2,0,4073
67,0,2,0,2489
67,1,2,1,9163
67,20,2,1,9064
67,34,2,1,2281
67,1,2,1,8509
67,0,2,0,2077
67,0,2,0,7725
67,0,2,0,8929
67,0,2,0,4123
68,0,2,0,1899
68,0,2,0,3244
68,0,2,0,9129
68,1,2,1,7209
68,0,2,0,6965
68,0,2,0,9936
68,0,2,0,7578
68,0,2,0,6248
68,0,2,0,1860
68,0,2,0,3496
68,0,2,0,1830
68,0,2,0,9551
68,0,2,0,7772
68,0,2,0,5630
68,0,2,0,4991
68,0,2,0,5390
68,0,2,0,2058
68,0,2,0,4073
68,0,2,0,2489
68,0,2,0,9163
68,0,2,0,9064
68,7,2,1,2281
68,3,2,1,8509
68,0,2,0,2077
68,0,2,0,7725
68,0,2,0,8929
68,0,2,0,4123
69,0,2,0,1899
69,0,2,0,3244
69,0,2,0,9129
69,2,2,1,7209
69,0,2,0,6965
69,0,2,0,9936
69,1,2,1,7578
69,0,2,0,6248
69,0,2,0,1860
69,0,2,0,3496
69,0,2,0,1830
69,0,2,0,9551
69,1,2,1,7772
69,0,2,0,5630
69,0,2,0,4991
69,0,2,0,5390
69,0,2,0,2058
69,1,2,1,4073
69,0,2,0,2489
69,1,2,1,9163
69,1,2,1,9064
69,0,2,0,2281
69,2,2,1,8509
69,0,2,0,2077
69,0,2,0,7725
69,0,2,0,8929
69,1,2,1,4123
70,0,2,0,1899
70,0,2,0,3244
70,0,2,0,9129
70,0,2,0,7209
70,0,2,0,6965
70,0,2,0,9936
70,0,2,0,7578
70,0,2,0,6248
70,3,2,1,1860
70,0,2,0,3496
70,0,2,0,1830
70,0,2,0,9551
70,4,2,1,7772
70,0,2,0,5630
70,0,2,0,4991
70,0,2,0,5390
70,0,2,0,2058
70,0,2,0,4073
70,0,2,0,2489
70,0,2,0,9163
70,0,2,0,9064
70,0,2,0,2281
70,0,2,0,8509
70,0,2,0,2077
70,0,2,0,7725
70,0,2,0,8929
70,2,2,1,4123
71,0,2,0,1899
71,0,2,0,3244
71,0,2,0,9129
71,0,2,0,7209
71,0,2,0,6965
71,0,2,0,9936
71,0,2,0,7578
71,0,2,0,6248
71,0,2,0,1860
71,0,2,0,3496
71,0,2,0,1830
71,0,2,0,9551
71,0,2,0,7772
71,0,2,0,5630
71,0,2,0,4991
71,0,2,0,5390
71,0,2,0,2058
71,0,2,0,4073
71,0,2,0,2489
71,1,2,1,9163
71,3,2,1,9064
71,10,2,1,2281
71,4,2,1,8509
71,0,2,0,2077
71,0,2,0,7725
71,0,2,0,8929
71,1,2,1,4123
72,0,2,0,1899
72,18,2,1,3244
72,0,2,0,9129
72,1,2,1,7209
72,0,2,0,6965
72,0,2,0,9936
72,0,2,0,7578
72,0,2,0,6248
72,0,2,0,1860
72,0,2,0,3496
72,0,2,0,1830
72,0,2,0,9551
72,1,2,1,7772
72,0,2,0,5630
72,0,2,0,4991
72,0,2,0,5390
72,0,2,0,2058
72,0,2,0,4073
72,0,2,0,2489
72,2,2,1,9163
72,2,2,1,9064
72,19,2,1,2281
72,18,2,1,8509
72,0,2,0,2077
72,0,2,0,7725
72,0,2,0,8929
72,1,2,1,4123
73,0,2,0,1899
73,0,2,0,3244
73,0,2,0,9129
73,0,2,0,7209
73,0,2,0,6965
73,0,2,0,9936
73,0,2,0,7578
73,0,2,0,6248
73,0,2,0,1860
73,0,2,0,3496
73,0,2,0,1830
73,0,2,0,9551
73,0,2,0,7772
73,0,2,0,5630
73,0,2,0,4991
73,0,2,0,5390
73,0,2,0,2058
73,0,2,0,4073
73,0,2,0,2489
73,0,2,0,9163
73,3,2,1,9064
73,0,2,0,2281
73,1,2,1,8509
73,0,2,0,2077
73,0,2,0,7725
73,0,2,0,8929
73,1,2,1,4123
74,0,2,0,1899
74,0,2,0,3244
74,0,2,0,9129
74,0,2,0,7209
74,0,2,0,6965
74,0,2,0,9936
74,0,2,0,7578
74,0,2,0,6248
74,0,2,0,1860
74,0,2,0,3496
74,0,2,0,1830
74,0,2,0,9551
74,0,2,0,7772
74,0,2,0,5630
74,0,2,0,4991
74,0,2,0,5390
74,0,2,0,2058
74,0,2,0,4073
74,0,2,0,2489
74,1,2,1,9163
74,0,2,0,9064
74,1,2,1,2281
74,1,2,1,8509
74,0,2,0,2077
74,0,2,0,7725
74,0,2,0,8929
74,1,2,1,4123
75,0,2,0,1899
75,0,2,0,3244
75,0,2,0,9129
75,1,2,1,7209
75,0,2,0,6965
75,0,2,0,9936
75,0,2,0,7578
75,0,2,0,6248
75,0,2,0,1860
75,0,2,0,3496
75,0,2,0,1830
75,0,2,0,9551
75,0,2,0,7772
75,0,2,0,5630
75,0,2,0,4991
75,0,2,0,5390
75,0,2,0,2058
75,0,2,0,4073
75,0,2,0,2489
75,0,2,0,9163
75,0,2,0,9064
75,0,2,0,2281
75,0,2,0,8509
75,0,2,0,2077
75,0,2,0,7725
75,0,2,0,8929
75,0,2,0,4123
76,0,2,0,1899
76,0,2,0,3244
76,0,2,0,9129
76,1,2,1,7209
76,0,2,0,6965
76,0,2,0,9936
76,0,2,0,7578
76,0,2,0,6248
76,0,2,0,1860
76,1,2,1,3496
76,0,2,0,1830
76,0,2,0,9551
76,0,2,0,7772
76,0,2,0,5630
76,0,2,0,4991
76,0,2,0,5390
76,0,2,0,2058
76,0,2,0,4073
76,0,2,0,2489
76,0,2,0,9163
76,0,2,0,9064
76,0,2,0,2281
76,0,2,0,8509
76,0,2,0,2077
76,0,2,0,7725
76,0,2,0,8929
76,1,2,1,4123
77,0,2,0,1899
77,0,2,0,3244
77,0,2,0,9129
77,4,2,1,7209
77,0,2,0,6965
77,0,2,0,9936
77,0,2,0,7578
77,0,2,0,6248
77,0,2,0,1860
77,3,2,1,3496
77,0,2,0,1830
77,0,2,0,9551
77,0,2,0,7772
77,0,2,0,5630
77,0,2,0,4991
77,0,2,0,5390
77,0,2,0,2058
77,0,2,0,4073
77,0,2,0,2489
77,0,2,0,9163
77,1,2,1,9064
77,0,2,0,2281
77,4,2,1,8509
77,0,2,0,2077
77,0,2,0,7725
77,0,2,0,8929
77,0,2,0,4123
78,0,2,0,1899
78,0,2,0,3244
78,0,2,0,9129
78,2,2,1,7209
78,0,2,0,6965
78,0,2,0,9936
78,0,2,0,7578
78,0,2,0,6248
78,0,2,0,1860
78,0,2,0,3496
78,0,2,0,1830
78,0,2,0,9551
78,0,2,0,7772
78,0,2,0,5630
78,0,2,0,4991
78,0,2,0,5390
78,0,2,0,2058
78,0,2,0,4073
78,0,2,0,2489
78,5,2,1,9163
78,24,2,1,9064
78,26,2,1,2281
78,4,2,1,8509
78,0,2,0,2077
78,0,2,0,7725
78,0,2,0,8929
78,0,2,0,4123
79,0,2,0,1899
79,0,2,0,3244
79,0,2,0,9129
79,0,2,0,7209
79,0,2,0,6965
79,0,2,0,9936
79,0,2,0,7578
79,0,2,0,6248
79,0,2,0,1860
79,0,2,0,3496
79,0,2,0,1830
79,0,2,0,9551
79,0,2,0,7772
79,0,2,0,5630
79,0,2,0,4991
79,0,2,0,5390
79,0,2,0,2058
79,0,2,0,4073
79,0,2,0,2489
79,0,2,0,9163
79,0,2,0,9064
79,1,2,1,2281
79,0,2,0,8509
79,0,2,0,2077
79,0,2,0,7725
79,0,2,0,8929
79,0,2,0,4123
80,0,2,0,1899
80,0,2,0,3244
80,0,2,0,9129
80,1,2,1,7209
80,0,2,0,6965
80,0,2,0,9936
80,0,2,0,7578
80,0,2,0,6248
80,0,2,0,1860
80,1,2,1,3496
80,0,2,0,1830
80,0,2,0,9551
80,1,2,1,7772
80,0,2,0,5630
80,0,2,0,4991
80,0,2,0,5390
80,0,2,0,2058
80,0,2,0,4073
80,0,2,0,2489
80,1,2,1,9163
80,0,2,0,9064
80,3,2,1,2281
80,0,2,0,8509
80,0,2,0,2077
80,0,2,0,7725
80,0,2,0,8929
80,1,2,1,4123
81,0,2,0,1899
81,0,2,0,3244
81,0,2,0,9129
81,0,2,0,7209
81,0,2,0,6965
81,0,2,0,9936
81,0,2,0,7578
81,0,2,0,6248
81,0,2,0,1860
81,0,2,0,3496
81,0,2,0,1830
81,0,2,0,9551
81,0,2,0,7772
81,0,2,0,5630
81,0,2,0,4991
81,0,2,0,5390
81,0,2,0,2058
81,0,2,0,4073
81,0,2,0,2489
81,0,2,0,9163
81,0,2,0,9064
81,6,2,1,2281
81,0,2,0,8509
81,0,2,0,2077
81,0,2,0,7725
81,0,2,0,8929
81,4,2,1,4123
82,0,2,0,1899
82,0,2,0,3244
82,0,2,0,9129
82,4,2,1,7209
82,0,2,0,6965
82,0,2,0,9936
82,0,2,0,7578
82,0,2,0,6248
82,0,2,0,1860
82,0,2,0,3496
82,0,2,0,1830
82,0,2,0,9551
82,0,2,0,7772
82,0,2,0,5630
82,1,2,1,4991
82,0,2,0,5390
82,0,2,0,2058
82,0,2,0,4073
82,0,2,0,2489
82,1,2,1,9163
82,2,2,1,9064
82,6,2,1,2281
82,0,2,0,8509
82,0,2,0,2077
82,0,2,0,7725
82,0,2,0,8929
82,1,2,1,4123
83,0,2,0,1899
83,0,2,0,3244
83,0,2,0,9129
83,0,2,0,7209
83,0,2,0,6965
83,0,2,0,9936
83,0,2,0,7578
83,0,2,0,6248
83,0,2,0,1860
83,1,2,1,3496
83,0,2,0,1830
83,0,2,0,9551
83,0,2,0,7772
83,0,2,0,5630
83,7,2,1,4991
83,0,2,0,5390
83,0,2,0,2058
83,0,2,0,4073
83,0,2,0,2489
83,1,2,1,9163
83,0,2,0,9064
83,5,2,1,2281
83,0,2,0,8509
83,0,2,0,2077
83,0,2,0,7725
83,0,2,0,8929
83,2,2,1,4123
84,0,2,0,1899
84,0,2,0,3244
84,0,2,0,9129
84,1,2,1,7209
84,0,2,0,6965
84,0,2,0,9936
84,0,2,0,7578
84,0,2,0,6248
84,2,2,1,1860
84,0,2,0,3496
84,0,2,0,1830
84,0,2,0,9551
84,0,2,0,7772
84,0,2,0,5630
84,0,2,0,4991
84,0,2,0,5390
84,0,2,0,2058
84,0,2,0,4073
84,0,2,0,2489
84,0,2,0,9163
84,0,2,0,9064
84,0,2,0,2281
84,0,2,0,8509
84,0,2,0,2077
84,0,2,0,7725
84,0,2,0,8929
84,0,2,0,4123
85,0,2,0,1899
85,0,2,0,3244
85,0,2,0,9129
85,0,2,0,7209
85,0,2,0,6965
85,0,2,0,9936
85,0,2,0,7578
85,0,2,0,6248
85,0,2,0,1860
85,1,2,1,3496
85,0,2,0,1830
85,0,2,0,9551
85,0,2,0,7772
85,0,2,0,5630
85,0,2,0,4991
85,0,2,0,5390
85,0,2,0,2058
85,0,2,0,4073
85,0,2,0,2489
85,0,2,0,9163
85,0,2,0,9064
85,2,2,1,2281
85,0,2,0,8509
85,0,2,0,2077
85,0,2,0,7725
85,0,2,0,8929
85,1,2,1,4123
86,0,2,0,1899
86,0,2,0,3244
86,0,2,0,9129
86,1,2,1,7209
86,0,2,0,6965
86,0,2,0,9936
86,0,2,0,7578
86,0,2,0,6248
86,0,2,0,1860
86,1,2,1,3496
86,0,2,0,1830
86,0,2,0,9551
86,0,2,0,7772
86,0,2,0,5630
86,0,2,0,4991
86,0,2,0,5390
86,0,2,0,2058
86,0,2,0,4073
86,0,2,0,2489
86,2,2,1,9163
86,0,2,0,9064
86,0,2,0,2281
86,0,2,0,8509
86,0,2,0,2077
86,0,2,0,7725
86,0,2,0,8929
86,1,2,1,4123
87,0,2,0,1899
87,0,2,0,3244
87,0,2,0,9129
87,0,2,0,7209
87,0,2,0,6965
87,0,2,0,9936
87,0,2,0,7578
87,0,2,0,6248
87,0,2,0,1860
87,0,2,0,3496
87,0,2,0,1830
87,0,2,0,9551
87,0,2,0,7772
87,0,2,0,5630
87,0,2,0,4991
87,0,2,0,5390
87,0,2,0,2058
87,0,2,0,4073
87,0,2,0,2489
87,0,2,0,9163
87,0,2,0,9064
87,2,2,1,2281
87,0,2,0,8509
87,0,2,0,2077
87,0,2,0,7725
87,0,2,0,8929
87,0,2,0,4123
88,0,2,0,1899
88,0,2,0,3244
88,0,2,0,9129
88,4,2,1,7209
88,0,2,0,6965
88,0,2,0,9936
88,0,2,0,7578
88,0,2,0,6248
88,0,2,0,1860
88,0,2,0,3496
88,0,2,0,1830
88,0,2,0,9551
88,0,2,0,7772
88,0,2,0,5630
88,1,2,1,4991
88,0,2,0,5390
88,0,2,0,2058
88,0,2,0,4073
88,0,2,0,2489
88,0,2,0,9163
88,3,2,1,9064
88,0,2,0,2281
88,0,2,0,8509
88,0,2,0,2077
88,0,2,0,7725
88,0,2,0,8929
88,1,2,1,4123
89,0,2,0,1899
89,0,2,0,3244
89,0,2,0,9129
89,0,2,0,7209
89,0,2,0,6965
89,0,2,0,9936
89,0,2,0,7578
89,0,2,0,6248
89,0,2,0,1860
89,0,2,0,3496
89,0,2,0,1830
89,0,2,0,9551
89,0,2,0,7772
89,0,2,0,5630
89,1,2,1,4991
89,0,2,0,5390
89,0,2,0,2058
89,0,2,0,4073
89,0,2,0,2489
89,0,2,0,9163
89,2,2,1,9064
89,0,2,0,2281
89,0,2,0,8509
89,0,2,0,2077
89,0,2,0,7725
89,0,2,0,8929
89,1,2,1,4123
90,0,2,0,1899
90,0,2,0,3244
90,0,2,0,9129
90,0,2,0,7209
90,0,2,0,6965
90,0,2,0,9936
90,0,2,0,7578
90,0,2,0,6248
90,0,2,0,1860
90,0,2,0,3496
90,0,2,0,1830
90,0,2,0,9551
90,5,2,1,7772
90,0,2,0,5630
90,0,2,0,4991
90,0,2,0,5390
90,0,2,0,2058
90,0,2,0,4073
90,0,2,0,2489
90,0,2,0,9163
90,33,2,1,9064
90,55,2,1,2281
90,0,2,0,8509
90,0,2,0,2077
90,0,2,0,7725
90,0,2,0,8929
90,3,2,1,4123
91,0,2,0,1899
91,0,2,0,3244
91,0,2,0,9129
91,0,2,0,7209
91,0,2,0,6965
91,0,2,0,9936
91,0,2,0,7578
91,0,2,0,6248
91,0,2,0,1860
91,0,2,0,3496
91,0,2,0,1830
91,0,2,0,9551
91,0,2,0,7772
91,0,2,0,5630
91,0,2,0,4991
91,0,2,0,5390
91,0,2,0,2058
91,0,2,0,4073
91,0,2,0,2489
91,1,2,1,9163
91,1,2,1,9064
91,0,2,0,2281
91,0,2,0,8509
91,0,2,0,2077
91,0,2,0,7725
91,0,2,0,8929
91,0,2,0,4123
92,0,2,0,1899
92,0,2,0,3244
92,0,2,0,9129
92,0,2,0,7209
92,0,2,0,6965
92,0,2,0,9936
92,0,2,0,7578
92,0,2,0,6248
92,0,2,0,1860
92,0,2,0,3496
92,0,2,0,1830
92,0,2,0,9551
92,0,2,0,7772
92,0,2,0,5630
92,0,2,0,4991
92,0,2,0,5390
92,0,2,0,2058
92,0,2,0,4073
92,0,2,0,2489
92,0,2,0,9163
92,0,2,0,9064
92,0,2,0,2281
92,0,2,0,8509
92,0,2,0,2077
92,0,2,0,7725
92,0,2,0,8929
92,0,2,0,4123
93,0,2,0,1899
93,0,2,0,3244
93,0,2,0,9129
93,0,2,0,7209
93,0,2,0,6965
93,0,2,0,9936
93,0,2,0,7578
93,0,2,0,6248
93,0,2,0,1860
93,0,2,0,3496
93,0,2,0,1830
93,0,2,0,9551
93,0,2,0,7772
93,0,2,0,5630
93,0,2,0,4991
93,0,2,0,5390
93,0,2,0,2058
93,0,2,0,4073
93,0,2,0,2489
93,0,2,0,9163
93,0,2,0,9064
93,1,2,1,2281
93,0,2,0,8509
93,0,2,0,2077
93,0,2,0,7725
93,0,2,0,8929
93,0,2,0,4123
94,0,2,0,1899
94,0,2,0,3244
94,0,2,0,9129
94,0,2,0,7209
94,0,2,0,6965
94,0,2,0,9936
94,0,2,0,7578
94,0,2,0,6248
94,0,2,0,1860
94,0,2,0,3496
94,0,2,0,1830
94,0,2,0,9551
94,0,2,0,7772
94,0,2,0,5630
94,0,2,0,4991
94,0,2,0,5390
94,0,2,0,2058
94,0,2,0,4073
94,0,2,0,2489
94,1,2,1,9163
94,7,2,1,9064
94,7,2,1,2281
94,0,2,0,8509
94,0,2,0,2077
94,0,2,0,7725
94,0,2,0,8929
94,0,2,0,4123
95,0,2,0,1899
95,0,2,0,3244
95,0,2,0,9129
95,0,2,0,7209
95,0,2,0,6965
95,0,2,0,9936
95,0,2,0,7578
95,0,2,0,6248
95,0,2,0,1860
95,0,2,0,3496
95,0,2,0,1830
95,0,2,0,9551
95,0,2,0,7772
95,0,2,0,5630
95,0,2,0,4991
95,0,2,0,5390
95,0,2,0,2058
95,0,2,0,4073
95,0,2,0,2489
95,0,2,0,9163
95,6,2,1,9064
95,8,2,1,2281
95,0,2,0,8509
95,0,2,0,2077
95,0,2,0,7725
95,0,2,0,8929
95,0,2,0,4123
96,0,2,0,1899
96,0,2,0,3244
96,0,2,0,9129
96,0,2,0,7209
96,0,2,0,6965
96,0,2,0,9936
96,0,2,0,7578
96,0,2,0,6248
96,0,2,0,1860
96,0,2,0,3496
96,0,2,0,1830
96,0,2,0,9551
96,0,2,0,7772
96,0,2,0,5630
96,0,2,0,4991
96,0,2,0,5390
96,0,2,0,2058
96,0,2,0,4073
96,0,2,0,2489
96,0,2,0,9163
96,4,2,1,9064
96,5,2,1,2281
96,0,2,0,8509
96,0,2,0,2077
96,0,2,0,7725
96,0,2,0,8929
96,0,2,0,4123
97,0,2,0,1899
97,1,2,1,3244
97,0,2,0,9129
97,0,2,0,7209
97,0,2,0,6965
97,0,2,0,9936
97,0,2,0,7578
97,0,2,0,6248
97,0,2,0,1860
97,0,2,0,3496
97,0,2,0,1830
97,0,2,0,9551
97,0,2,0,7772
97,0,2,0,5630
97,0,2,0,4991
97,0,2,0,5390
97,0,2,0,2058
97,0,2,0,4073
97,0,2,0,2489
97,0,2,0,9163
97,0,2,0,9064
97,0,2,0,2281
97,0,2,0,8509
97,0,2,0,2077
97,0,2,0,7725
97,0,2,0,8929
97,0,2,0,4123
98,0,2,0,1899
98,0,2,0,3244
98,0,2,0,9129
98,0,2,0,7209
98,0,2,0,6965
98,0,2,0,9936
98,0,2,0,7578
98,0,2,0,6248
98,0,2,0,1860
98,0,2,0,3496
98,0,2,0,1830
98,0,2,0,9551
98,0,2,0,7772
98,0,2,0,5630
98,0,2,0,4991
98,0,2,0,5390
98,0,2,0,2058
98,0,2,0,4073
98,0,2,0,2489
98,0,2,0,9163
98,0,2,0,9064
98,1,2,1,2281
98,0,2,0,8509
98,0,2,0,2077
98,0,2,0,7725
98,0,2,0,8929
98,0,2,0,4123
99,0,2,0,1899
99,3,2,1,3244
99,0,2,0,9129
99,0,2,0,7209
99,0,2,0,6965
99,0,2,0,9936
99,0,2,0,7578
99,0,2,0,6248
99,0,2,0,1860
99,0,2,0,3496
99,0,2,0,1830
99,0,2,0,9551
99,0,2,0,7772
99,0,2,0,5630
99,0,2,0,4991
99,0,2,0,5390
99,0,2,0,2058
99,0,2,0,4073
99,0,2,0,2489
99,0,2,0,9163
99,0,2,0,9064
99,1,2,1,2281
99,0,2,0,8509
99,0,2,0,2077
99,0,2,0,7725
99,0,2,0,8929
99,0,2,0,4123
100,0,2,0,1899
100,1,2,1,3244
100,0,2,0,9129
100,1,2,1,7209
100,0,2,0,6965
100,0,2,0,9936
100,0,2,0,7578
100,0,2,0,6248
100,0,2,0,1860
100,0,2,0,3496
100,0,2,0,1830
100,0,2,0,9551
100,3,2,1,7772
100,0,2,0,5630
100,0,2,0,4991
100,0,2,0,5390
100,0,2,0,2058
100,0,2,0,4073
100,0,2,0,2489
100,1,2,1,9163
100,0,2,0,9064
100,0,2,0,2281
100,0,2,0,8509
100,0,2,0,2077
100,0,2,0,7725
100,0,2,0,8929
100,0,2,0,4123
101,0,2,0,1899
101,3,2,1,3244
101,0,2,0,9129
101,0,2,0,7209
101,0,2,0,6965
101,0,2,0,9936
101,0,2,0,7578
101,0,2,0,6248
101,0,2,0,1860
101,0,2,0,3496
101,0,2,0,1830
101,0,2,0,9551
101,0,2,0,7772
101,0,2,0,5630
101,0,2,0,4991
101,0,2,0,5390
101,0,2,0,2058
101,0,2,0,4073
101,0,2,0,2489
101,0,2,0,9163
101,0,2,0,9064
101,0,2,0,2281
101,0,2,0,8509
101,0,2,0,2077
101,0,2,0,7725
101,0,2,0,8929
101,0,2,0,4123
102,0,2,0,1899
102,1,2,1,3244
102,0,2,0,9129
102,0,2,0,7209
102,0,2,0,6965
102,0,2,0,9936
102,0,2,0,7578
102,0,2,0,6248
102,0,2,0,1860
102,0,2,0,3496
102,0,2,0,1830
102,0,2,0,9551
102,0,2,0,7772
102,0,2,0,5630
102,0,2,0,4991
102,0,2,0,5390
102,0,2,0,2058
102,0,2,0,4073
102,0,2,0,2489
102,0,2,0,9163
102,3,2,1,9064
102,5,2,1,2281
102,0,2,0,8509
102,0,2,0,2077
102,0,2,0,7725
102,0,2,0,8929
102,0,2,0,4123
103,0,2,0,1899
103,8,2,1,3244
103,0,2,0,9129
103,0,2,0,7209
103,0,2,0,6965
103,0,2,0,9936
103,0,2,0,7578
103,0,2,0,6248
103,0,2,0,1860
103,0,2,0,3496
103,0,2,0,1830
103,0,2,0,9551
103,1,2,1,7772
103,0,2,0,5630
103,0,2,0,4991
103,0,2,0,5390
103,0,2,0,2058
103,0,2,0,4073
103,0,2,0,2489
103,0,2,0,9163
103,0,2,0,9064
103,14,2,1,2281
103,0,2,0,8509
103,0,2,0,2077
103,0,2,0,7725
103,0,2,0,8929
103,0,2,0,4123
104,0,2,0,1899
104,1,2,1,3244
104,0,2,0,9129
104,1,2,1,7209
104,0,2,0,6965
104,0,2,0,9936
104,0,2,0,7578
104,0,2,0,6248
104,3,2,1,1860
104,0,2,0,3496
104,0,2,0,1830
104,0,2,0,9551
104,0,2,0,7772
104,0,2,0,5630
104,1,2,1,4991
104,0,2,0,5390
104,0,2,0,2058
104,0,2,0,4073
104,0,2,0,2489
104,0,2,0,9163
104,0,2,0,9064
104,0,2,0,2281
104,0,2,0,8509
104,0,2,0,2077
104,0,2,0,7725
104,0,2,0,8929
104,0,2,0,4123
105,0,2,0,1899
105,0,2,0,3244
105,0,2,0,9129
105,2,2,1,7209
105,0,2,0,6965
105,0,2,0,9936
105,0,2,0,7578
105,0,2,0,6248
105,0,2,0,1860
105,0,2,0,3496
105,0,2,0,1830
105,0,2,0,9551
105,0,2,0,7772
105,0,2,0,5630
105,0,2,0,4991
105,0,2,0,5390
105,0,2,0,2058
105,0,2,0,4073
105,0,2,0,2489
105,0,2,0,9163
105,0,2,0,9064
105,10,2,1,2281
105,0,2,0,8509
105,0,2,0,2077
105,0,2,0,7725
105,0,2,0,8929
105,0,2,0,4123
106,0,2,0,1899
106,4,2,1,3244
106,0,2,0,9129
106,2,2,1,7209
106,0,2,0,6965
106,0,2,0,9936
106,0,2,0,7578
106,0,2,0,6248
106,0,2,0,1860
106,0,2,0,3496
106,0,2,0,1830
106,0,2,0,9551
106,0,2,0,7772
106,0,2,0,5630
106,0,2,0,4991
106,0,2,0,5390
106,0,2,0,2058
106,0,2,0,4073
106,0,2,0,2489
106,2,2,1,9163
106,0,2,0,9064
106,4,2,1,2281
106,0,2,0,8509
106,0,2,0,2077
106,0,2,0,7725
106,0,2,0,8929
106,0,2,0,4123
107,0,2,0,1899
107,1,2,1,3244
107,0,2,0,9129
107,0,2,0,7209
107,0,2,0,6965
107,0,2,0,9936
107,0,2,0,7578
107,0,2,0,6248
107,0,2,0,1860
107,0,2,0,3496
107,0,2,0,1830
107,0,2,0,9551
107,0,2,0,7772
107,0,2,0,5630
107,6,2,1,4991
107,0,2,0,5390
107,0,2,0,2058
107,0,2,0,4073
107,0,2,0,2489
107,0,2,0,9163
107,0,2,0,9064
107,4,2,1,2281
107,0,2,0,8509
107,0,2,0,2077
107,0,2,0,7725
107,0,2,0,8929
107,0,2,0,4123
108,0,2,0,1899
108,2,2,1,3244
108,0,2,0,9129
108,0,2,0,7209
108,0,2,0,6965
108,0,2,0,9936
108,0,2,0,7578
108,0,2,0,6248
108,0,2,0,1860
108,0,2,0,3496
108,0,2,0,1830
108,0,2,0,9551
108,0,2,0,7772
108,0,2,0,5630
108,0,2,0,4991
108,0,2,0,5390
108,0,2,0,2058
108,0,2,0,4073
108,0,2,0,2489
108,0,2,0,9163
108,0,2,0,9064
108,0,2,0,2281
108,0,2,0,8509
108,0,2,0,2077
108,0,2,0,7725
108,0,2,0,8929
108,0,2,0,4123
109,0,2,0,1899
109,2,2,1,3244
109,0,2,0,9129
109,1,2,1,7209
109,0,2,0,6965
109,0,2,0,9936
109,0,2,0,7578
109,0,2,0,6248
109,0,2,0,1860
109,0,2,0,3496
109,0,2,0,1830
109,0,2,0,9551
109,0,2,0,7772
109,0,2,0,5630
109,0,2,0,4991
109,0,2,0,5390
109,0,2,0,2058
109,1,2,1,4073
109,0,2,0,2489
109,0,2,0,9163
109,0,2,0,9064
109,2,2,1,2281
109,0,2,0,8509
109,0,2,0,2077
109,0,2,0,7725
109,0,2,0,8929
109,0,2,0,4123
110,0,2,0,1899
110,2,2,1,3244
110,0,2,0,9129
110,1,2,1,7209
110,0,2,0,6965
110,0,2,0,9936
110,0,2,0,7578
110,0,2,0,6248
110,0,2,0,1860
110,0,2,0,3496
110,0,2,0,1830
110,0,2,0,9551
110,0,2,0,7772
110,0,2,0,5630
110,0,2,0,4991
110,0,2,0,5390
110,0,2,0,2058
110,0,2,0,4073
110,0,2,0,2489
110,0,2,0,9163
110,1,2,1,9064
110,2,2,1,2281
110,0,2,0,8509
110,0,2,0,2077
110,0,2,0,7725
110,0,2,0,8929
110,0,2,0,4123
111,0,2,0,1899
111,0,2,0,3244
111,0,2,0,9129
111,0,2,0,7209
111,0,2,0,6965
111,0,2,0,9936
111,0,2,0,7578
111,0,2,0,6248
111,0,2,0,1860
111,0,2,0,3496
111,0,2,0,1830
111,0,2,0,9551
111,2,2,1,7772
111,0,2,0,5630
111,0,2,0,4991
111,0,2,0,5390
111,0,2,0,2058
111,0,2,0,4073
